player_name,player_type,match_format,avg,sr,last5_runs,high_score,wickets,econ,bowl_avg,catches,stumpings,matches,runs,total_balls_faced,balls_per_innings,score,cluster,levels,percent,percentile_score
K Kato-Stafford,Bowler,T20,7.571428571428571,120.45454545454545,19.0,21.0,12.0,5.913,1.24,3.0,0.0,10.0,53.0,44.0,6.285714285714286,65.517,2,1,65.517,70.02042900919305
K Kekez,Batsman,T20,3.0,54.54545454545454,6.0,6.0,0.0,7.25,0.0,1.0,0.0,2.0,6.0,11.0,5.5,11.97090909090909,1,0,11.97090909090909,24.529168580615526
K Klein,Batsman,ODI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0.0,12.920673076923078
K Klein,Bowler,ODI,12.363636363636363,70.46632124352331,72.0,25.0,35.0,5.0717647058823525,12.917058823529413,2.0,0.0,17.0,136.0,193.0,17.545454545454547,107.0344705882353,2,1,107.0344705882353,77.23849372384937
K Klein,Bowler,T20,4.666666666666667,82.35294117647058,13.0,16.0,28.0,7.915882352941176,14.51941176470588,2.0,0.0,17.0,42.0,51.0,5.666666666666667,83.54070588235294,1,0,83.54070588235294,81.61389172625128
K Klesse,Batsman,T20,34.666666666666664,109.47368421052633,104.0,42.0,0.0,0.0,0.0,2.0,0.0,3.0,104.0,95.0,31.666666666666668,52.476725146198824,2,1,52.476725146198824,90.90491502067066
K Krishnakumar,Wicketkeeper,T20,13.333333333333334,111.11111111111111,40.0,21.0,0.0,0.0,0.0,0.0,1.0,3.0,40.0,36.0,12.0,34.24691358024691,2,1,34.24691358024691,31.147540983606557
K Kubota,Batsman,T20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1,0,0.0,6.361966008268259
K Kubota,Bowler,T20,0.5,50.0,0.0,1.0,12.0,5.290833333333333,5.305833333333333,1.0,0.0,12.0,1.0,2.0,1.0,64.944,1,0,64.944,69.45863125638407
K Lake,Bowler,T20,9.0,112.5,9.0,9.0,3.0,5.54,3.0,1.0,0.0,4.0,9.0,8.0,8.0,47.58,2,1,47.58,47.752808988764045
K Lion-Cachet,Batsman,T20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0.0,6.361966008268259
K Loday,Batsman,T20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1,0,0.0,6.361966008268259
K Macheka,Bowler,T20,0.0,0.0,0.0,0.0,4.0,7.905,13.5,1.0,0.0,2.0,0.0,0.0,0.0,36.185,1,0,36.185,24.106230847803882
K Mahato,Bowler,ODI,0.5,10.0,1.0,1.0,2.0,6.25,13.75,0.0,0.0,2.0,1.0,10.0,5.0,37.0,1,0,37.0,15.14644351464435
K Matigimu,Bowler,Test,0.0,0.0,0.0,0.0,2.0,5.77,62.0,0.0,0.0,1.0,0.0,10.0,10.0,9.490000000000002,1,0,9.490000000000002,7.230769230769231
K Mendon,Batsman,T20,22.4,110.8910891089109,112.0,45.0,1.0,2.7,2.8,2.0,0.0,5.0,112.0,101.0,20.2,45.37518151815181,2,1,45.37518151815181,82.13137344970143
K Mirpuri,Bowler,T20,9.6,111.62790697674419,68.0,34.0,18.0,9.548947368421054,13.68421052631579,6.0,0.0,19.0,96.0,86.0,8.6,59.142631578947366,2,1,59.142631578947366,63.78958120531154
K Mishara,Batsman,ODI,24.666666666666668,86.54970760233918,110.0,38.0,0.0,1.5,0.0,0.0,0.0,6.0,148.0,171.0,28.5,42.202729044834314,2,1,42.202729044834314,68.02884615384616
K Mishara,Batsman,T20,25.533333333333335,134.38596491228068,171.0,76.0,0.0,0.6666666666666666,0.0,0.0,0.0,15.0,383.0,285.0,19.0,58.16654970760234,2,1,58.16654970760234,95.1309141019752
K Modise,Batsman,T20,8.285714285714286,92.06349206349206,42.0,25.0,3.0,2.5,0.8571428571428571,1.0,0.0,7.0,58.0,63.0,9.0,25.894391534391534,2,1,25.894391534391534,46.853468075333026
K Motlanka,Wicketkeeper,T20,22.0,102.9379760609358,38.0,74.0,10.0,2.622093023255814,0.6046511627906976,11.0,4.0,43.0,946.0,919.0,21.372093023255815,47.54177245798573,2,1,47.54177245798573,57.70491803278689
K Mtunduwatha,Batsman,T20,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0.0,6.361966008268259
K Nagnama,Batsman,T20,0.5,11.11111111111111,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,9.0,4.5,2.331851851851852,1,0,2.331851851851852,12.999540652273772
K Namchaikul,Bowler,T20,0.6,21.428571428571427,1.0,1.0,10.0,5.685,6.354166666666667,1.0,0.0,12.0,3.0,14.0,2.8,59.1325,1,0,59.1325,63.73850868232891
K Nassoro,Bowler,T20,15.612244897959183,100.0,36.0,60.0,32.0,6.633703703703703,7.101851851851852,18.0,0.0,54.0,765.0,765.0,15.612244897959183,99.83777777777777,2,1,99.83777777777777,87.12972420837589
K Nestor,Batsman,T20,6.722222222222222,79.08496732026144,0.0,32.0,11.0,5.916086956521739,7.304347826086956,5.0,0.0,23.0,121.0,153.0,8.5,19.795642701525054,1,0,19.795642701525054,36.33440514469453
K Nima,Bowler,T20,2.0,66.66666666666666,2.0,2.0,1.0,7.33,22.0,0.0,0.0,1.0,2.0,3.0,3.0,26.810000000000002,1,0,26.810000000000002,8.529111338100103
K Pala,Batsman,T20,20.5,136.66666666666666,41.0,22.0,0.0,0.0,0.0,1.0,0.0,2.0,41.0,30.0,15.0,41.19111111111111,2,1,41.19111111111111,75.4248966467616
K Penjor,Bowler,T20,0.0,0.0,0.0,0.0,0.0,9.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,31.5,1,0,31.5,14.35137895812053
K Phillip,Bowler,ODI,0.0,0.0,0.0,0.0,3.0,6.296666666666667,6.223333333333334,0.0,0.0,3.0,0.0,2.0,2.0,43.376,1,0,43.376,28.117154811715483
K Pierre,Bowler,ODI,11.666666666666666,71.42857142857143,49.0,22.0,2.0,4.18,9.857142857142858,6.0,0.0,7.0,70.0,98.0,16.333333333333332,45.54571428571428,2,1,45.54571428571428,32.71966527196653
K Pierre,Bowler,T20,4.0,72.72727272727273,0.0,9.0,10.0,9.930833333333334,13.75,2.0,0.0,12.0,16.0,22.0,5.5,41.957499999999996,1,0,41.957499999999996,36.97650663942799
K Pierre,Bowler,Test,23.5,42.72727272727273,47.0,24.0,1.0,3.6100000000000003,45.5,0.0,0.0,2.0,47.0,110.0,55.0,23.87,1,0,23.87,12.923076923076923
K Piet,Bowler,T20,4.15,68.0327868852459,30.0,22.0,22.0,6.978148148148148,9.234444444444444,10.0,0.0,27.0,83.0,122.0,6.1,77.5248888888889,1,0,77.5248888888889,78.49846782431052
K Rabada,Bowler,ODI,9.113636363636363,79.09270216962526,51.0,31.0,164.0,5.11019801980198,23.193564356435644,27.0,0.0,101.0,401.0,507.0,11.522727272727273,358.75326732673267,2,1,358.75326732673267,97.40585774058577
K Rabada,Bowler,T20,7.36,117.19745222929936,13.0,22.0,74.0,8.57057142857143,14.728571428571428,18.0,0.0,70.0,184.0,157.0,6.28,173.45114285714286,2,1,173.45114285714286,96.73135852911133
K Rabada,Bowler,Test,15.742857142857142,51.712810886907555,122.0,71.0,340.0,3.285205479452055,29.73232876712329,28.0,0.0,73.0,1102.0,2131.0,30.442857142857143,712.3049863013699,2,1,712.3049863013699,98.61538461538461
K Santokie,Bowler,T20,0.0,0.0,0.0,0.0,18.0,7.112500000000001,13.743333333333334,1.0,0.0,12.0,0.0,0.0,0.0,66.4165,1,0,66.4165,70.83758937691522
K Sathish,Batsman,T20,16.0,96.96969696969697,83.0,26.0,4.0,4.28125,3.3125,2.0,0.0,8.0,128.0,132.0,16.5,35.201616161616165,2,1,35.201616161616165,63.80339917317409
K Senamontree,Bowler,T20,4.0,63.1578947368421,30.0,13.0,17.0,7.20952380952381,5.940476190476191,8.0,0.0,21.0,48.0,76.0,6.333333333333333,68.80714285714286,1,0,68.80714285714286,72.829417773238
K Shivam,Batsman,T20,2.75,23.91304347826087,11.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,46.0,11.5,6.965507246376812,1,0,6.965507246376812,17.22553973357832
K Sinclair,Batsman,ODI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0.0,12.920673076923078
K Sinclair,Bowler,ODI,12.666666666666666,59.375,35.0,25.0,11.0,4.427142857142857,21.035714285714285,4.0,0.0,7.0,38.0,64.0,21.333333333333332,56.097142857142856,1,0,56.097142857142856,50.87866108786611
K Sinclair,Bowler,T20,1.5,33.33333333333333,3.0,3.0,4.0,8.681666666666667,9.416666666666666,3.0,0.0,6.0,3.0,9.0,4.5,36.305,1,0,36.305,24.20837589376915
K Sinclair,Bowler,Test,29.5,40.41095890410959,118.0,64.0,9.0,4.59,44.04,4.0,0.0,4.0,118.0,292.0,73.0,37.806000000000004,2,1,37.806000000000004,19.846153846153847
K Sonavale,Batsman,ODI,1.6666666666666667,17.24137931034483,5.0,3.0,2.0,1.0,1.0,0.0,0.0,3.0,5.0,29.0,9.666666666666666,4.584674329501916,1,0,4.584674329501916,26.923076923076923
K Sonavale,Batsman,T20,14.5,103.57142857142858,58.0,20.0,0.0,2.75,0.0,2.0,0.0,4.0,58.0,56.0,14.0,32.90190476190477,2,1,32.90190476190477,59.11805236564079
K Subramanian,Bowler,T20,0.0,0.0,0.0,0.0,3.0,6.75,9.0,0.0,0.0,1.0,0.0,0.0,0.0,40.349999999999994,1,0,40.349999999999994,33.19713993871297
K Suttisan,Batsman,T20,18.166666666666668,128.23529411764707,109.0,73.0,0.0,0.0,0.0,4.0,0.0,6.0,109.0,85.0,14.166666666666666,47.070326797385626,2,1,47.070326797385626,84.38217730822232
K Takahashi,Batsman,T20,2.0,66.66666666666666,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,12.737777777777776,1,0,12.737777777777776,25.746440055121727
K Tari,Bowler,T20,0.0,0.0,0.0,0.0,1.0,8.67,26.0,0.0,0.0,1.0,0.0,0.0,0.0,20.39,1,0,20.39,4.009193054136874
K Tathgur,Wicketkeeper,T20,12.9,114.15929203539822,65.0,53.0,0.0,0.0,0.0,12.0,4.0,13.0,129.0,113.0,11.3,44.63539823008849,2,1,44.63539823008849,51.80327868852459
K Thagunna,Batsman,T20,12.5,60.97560975609756,25.0,15.0,0.0,0.0,0.0,0.0,0.0,2.0,25.0,41.0,20.5,21.495934959349594,1,0,21.495934959349594,38.72301332108406
K Thuchila,Bowler,T20,0.3333333333333333,18.181818181818183,1.0,1.0,14.0,5.568571428571429,7.655,2.0,0.0,14.0,2.0,11.0,1.8333333333333333,66.70128571428572,1,0,66.70128571428572,71.0929519918284
K Turner,Batsman,Test,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0.0,14.393939393939394
K Verreynne,Batsman,ODI,37.214285714285715,90.6086956521739,150.0,95.0,0.0,0.0,0.0,12.0,0.0,18.0,521.0,575.0,41.07142857142857,58.244306418219466,0,2,58.244306418219466,90.625
K Verreynne,Wicketkeeper,Test,40.83870967741935,55.746367239101716,143.0,140.0,0.0,0.0,0.0,93.0,13.0,31.0,1266.0,2271.0,73.25806451612904,110.28055472696883,0,2,110.28055472696883,59.09090909090909
K Vislapuu,Batsman,T20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0.0,6.361966008268259
K Vislapuu,Bowler,T20,2.4285714285714284,89.47368421052632,12.0,12.0,8.0,8.73375,1.791875,3.0,0.0,16.0,17.0,19.0,2.7142857142857144,48.723625,1,0,48.723625,49.795709908069455
K Waiswa,Batsman,T20,12.024390243902438,98.6,27.0,66.0,36.0,3.768867924528302,4.624150943396226,23.0,0.0,53.0,493.0,500.0,12.195121951219512,31.009593495934958,2,1,31.009593495934958,55.76481396417088
K Weeraratne,Bowler,ODI,24.0,87.59124087591242,120.0,41.0,0.0,4.89,0.0,2.0,0.0,5.0,120.0,137.0,27.4,45.33,2,1,45.33,32.46861924686193
K Weeraratne,Bowler,T20,11.25,121.62162162162163,45.0,20.0,4.0,9.2075,1.1875,2.0,0.0,4.0,45.0,37.0,9.25,39.665,2,1,39.665,31.76710929519918
K Whatham,Batsman,ODI,18.0,43.90243902439025,18.0,18.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,41.0,41.0,21.957073170731707,1,0,21.957073170731707,39.18269230769231
K Zondo,Batsman,ODI,24.333333333333332,63.20346320346321,121.0,54.0,0.0,0.0,0.0,1.0,0.0,6.0,146.0,231.0,38.5,40.03613275613276,2,1,40.03613275613276,62.980769230769226
K Zondo,Batsman,Test,30.0,37.9746835443038,120.0,39.0,0.0,0.0,0.0,2.0,0.0,4.0,120.0,316.0,79.0,38.529113924050634,2,1,38.529113924050634,43.506493506493506
KA Anderson,Batsman,Test,3.0,16.666666666666664,3.0,3.0,0.0,0.0,0.0,3.0,0.0,1.0,3.0,18.0,18.0,5.217777777777777,1,0,5.217777777777777,29.22077922077922
KA Bazil,Bowler,T20,1.3333333333333333,33.33333333333333,1.0,2.0,5.0,9.061428571428571,6.642857142857143,2.0,0.0,7.0,4.0,12.0,4.0,38.83,1,0,38.83,29.724208375893767
KA Edwards,Batsman,ODI,20.6875,67.00404858299595,31.0,123.0,0.0,0.0,0.0,2.0,0.0,16.0,331.0,494.0,30.875,35.63900809716599,2,1,35.63900809716599,55.28846153846154
KA Edwards,Batsman,Test,58.0,48.05068226120858,165.0,207.0,0.0,0.27941176470588236,0.0,15.0,0.0,17.0,986.0,2052.0,120.70588235294117,73.67511371020143,0,2,73.67511371020143,75.10822510822511
KA Hope,Batsman,ODI,23.0,71.875,84.0,46.0,0.0,0.0,0.0,2.0,0.0,7.0,138.0,192.0,32.0,37.09916666666666,2,1,37.09916666666666,57.8125
KA Hope,Batsman,Test,20.2,40.400000000000006,101.0,59.0,0.0,0.0,0.0,3.0,0.0,5.0,101.0,250.0,50.0,32.21333333333333,2,1,32.21333333333333,40.04329004329004
KA Jadhav,Batsman,T20,2.0,14.285714285714285,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,14.0,14.0,4.007619047619048,1,0,4.007619047619048,14.469453376205788
KA Jamieson,Bowler,ODI,11.222222222222221,87.82608695652175,8.0,25.0,30.0,5.373181818181818,27.056818181818183,3.0,0.0,22.0,101.0,115.0,12.777777777777779,87.64636363636363,2,1,87.64636363636363,70.2092050209205
KA Jamieson,Bowler,T20,7.444444444444445,124.07407407407408,8.0,30.0,23.0,9.7488,15.893600000000001,6.0,0.0,25.0,67.0,54.0,6.0,67.21744000000001,2,1,67.21744000000001,71.55260469867211
KA Jamieson,Bowler,Test,22.736842105263158,55.5984555984556,81.0,51.0,80.0,2.7221052631578946,18.365789473684213,5.0,0.0,19.0,432.0,777.0,40.89473684210526,200.81421052631578,2,1,200.81421052631578,87.38461538461539
KA Maharaj,Bowler,ODI,10.451612903225806,80.39702233250621,48.0,40.0,70.0,4.987358490566037,23.45,9.0,0.0,53.0,324.0,403.0,13.0,170.9679245283019,2,1,170.9679245283019,87.86610878661088
KA Maharaj,Bowler,T20,6.4375,88.03418803418803,6.0,41.0,42.0,7.864146341463415,12.292682926829269,13.0,0.0,41.0,103.0,117.0,7.3125,113.0319512195122,2,1,113.0319512195122,89.83656792645557
KA Maharaj,Bowler,Test,22.233333333333334,60.71916249431042,121.0,94.0,218.0,3.1485483870967745,29.95387096774194,17.0,0.0,62.0,1334.0,2197.0,36.61666666666667,468.58203225806454,2,1,468.58203225806454,95.38461538461539
KA Pollard,Batsman,T20,19.227848101265824,135.625,91.0,75.0,39.0,6.087999999999999,5.554666666666667,36.0,0.0,90.0,1519.0,1120.0,14.177215189873417,47.70273206751055,2,1,47.70273206751055,85.16306844281121
KA Pollard,Bowler,ODI,24.373831775700936,93.07637401855817,84.0,119.0,54.0,4.099561403508772,8.868421052631579,58.0,0.0,114.0,2608.0,2802.0,26.186915887850468,150.38026315789475,2,1,150.38026315789475,85.02092050209204
KA Vimlesh,Batsman,T20,11.333333333333334,95.77464788732394,29.0,39.0,0.0,0.0,0.0,3.0,0.0,6.0,68.0,71.0,11.833333333333334,28.437996870109547,2,1,28.437996870109547,51.30914101975195
KAB Hynam-Nyberg,Bowler,T20,1.5,75.0,2.0,2.0,5.0,9.583333333333334,16.166666666666668,0.0,0.0,6.0,3.0,4.0,2.0,31.549999999999997,1,0,31.549999999999997,14.555669050051073
KAD Hurdle,Bowler,ODI,3.125,53.191489361702125,11.0,12.0,15.0,5.817777777777778,26.647777777777776,3.0,0.0,9.0,25.0,47.0,5.875,56.558,1,0,56.558,51.88284518828452
KADM Fernando,Bowler,ODI,0.0,0.0,0.0,0.0,2.0,1.86,6.5,0.0,0.0,1.0,0.0,0.0,0.0,54.52,1,0,54.52,47.86610878661088
KAJ Roach,Batsman,ODI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1,0,0.0,12.920673076923078
KAJ Roach,Bowler,ODI,5.923076923076923,51.93929173693086,0.0,34.0,118.0,5.234431818181817,20.3075,19.0,0.0,88.0,308.0,593.0,11.403846153846153,268.1122045454546,1,0,268.1122045454546,95.14644351464435
KAJ Roach,Bowler,T20,3.0,150.0,3.0,3.0,10.0,8.106363636363637,9.772727272727273,1.0,0.0,11.0,3.0,2.0,2.0,49.81727272727272,2,1,49.81727272727272,51.27681307456589
KAJ Roach,Bowler,Test,16.19047619047619,36.51006711409396,122.0,68.0,294.0,3.1534482758620688,31.028505747126438,24.0,0.0,87.0,1360.0,3725.0,44.345238095238095,619.9225517241379,2,1,619.9225517241379,97.53846153846155
KAR Hodge,Batsman,Test,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1,0,0.0,14.393939393939394
KAR Hodge,Bowler,ODI,12.333333333333334,78.72340425531915,37.0,26.0,2.0,7.48,5.75,0.0,0.0,4.0,37.0,47.0,15.666666666666666,38.11,2,1,38.11,17.322175732217573
KAR Hodge,Bowler,Test,54.92307692307692,48.34123222748815,256.0,123.0,4.0,2.402307692307692,5.230769230769231,14.0,0.0,13.0,714.0,1477.0,113.61538461538461,57.65461538461538,0,2,57.65461538461538,49.38461538461538
KB Ahir,Bowler,T20,2.3333333333333335,82.35294117647058,8.0,7.0,9.0,7.878888888888889,4.739999999999999,1.0,0.0,9.0,14.0,17.0,2.8333333333333335,51.519333333333336,1,0,51.519333333333336,54.1879468845761
KB Patil,Batsman,T20,7.0,57.534246575342465,32.0,24.0,0.0,0.0,0.0,1.0,0.0,6.0,42.0,73.0,12.166666666666666,18.415707762557076,1,0,18.415707762557076,34.17547083141939
KB Tember,Batsman,T20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0.0,6.361966008268259
KC Brathwaite,Batsman,Test,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0.0,14.393939393939394
KC Brathwaite,Bowler,ODI,27.8,57.55693581780539,101.0,78.0,1.0,2.8549999999999995,5.6,2.0,0.0,10.0,278.0,483.0,48.3,50.075,2,1,50.075,41.84100418410041
KC Brathwaite,Bowler,Test,59.90909090909091,40.83866969634373,181.0,229.0,29.0,2.0868686868686868,6.7289898989899,49.0,0.0,99.0,5931.0,14523.0,146.6969696969697,107.702,0,2,107.702,72.46153846153847
KC D'Souza,Batsman,T20,21.38095238095238,153.76712328767124,48.0,92.0,3.0,1.0113636363636365,1.25,9.0,0.0,22.0,449.0,292.0,13.904761904761905,49.85515546858013,2,1,49.85515546858013,88.01102434542949
KC Hodsoll,Bowler,ODI,2.0,40.0,2.0,2.0,1.0,5.6,28.0,0.0,0.0,1.0,2.0,5.0,5.0,28.4,1,0,28.4,6.443514644351464
KC Hodsoll,Bowler,T20,0.0,0.0,0.0,0.0,2.0,6.33,9.5,1.0,0.0,1.0,0.0,0.0,0.0,39.31,1,0,39.31,31.001021450459653
KC Ramamoorthy,Batsman,T20,15.454545454545455,104.61538461538463,62.0,55.0,5.0,0.4426086956521739,0.7465217391304348,6.0,0.0,23.0,340.0,325.0,14.772727272727273,36.36559440559441,2,1,36.36559440559441,66.55948553054662
KC Sangakkara,Batsman,ODI,27.5,75.86206896551724,110.0,61.0,0.0,0.0,0.0,3.0,0.0,4.0,110.0,145.0,36.25,43.84367816091954,2,1,43.84367816091954,70.67307692307693
KC Sangakkara,Wicketkeeper,ODI,41.17857142857143,81.36908962597036,495.0,169.0,0.0,0.0,0.0,321.0,75.0,290.0,11530.0,14170.0,50.607142857142854,309.53440086926327,0,2,309.53440086926327,99.21259842519686
KC Sangakkara,Wicketkeeper,T20,26.07547169811321,119.55017301038062,57.0,78.0,0.0,0.0,0.0,25.0,20.0,56.0,1382.0,1156.0,21.81132075471698,73.95035291216006,2,1,73.95035291216006,91.14754098360656
KC Sangakkara,Wicketkeeper,Test,101.05952380952381,54.315695182033394,405.0,424.0,0.0,0.14761904761904762,0.0,70.0,10.0,84.0,8489.0,15629.0,186.0595238095238,132.77650369124552,0,2,132.77650369124552,66.66666666666666
KD Karthik,Batsman,ODI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,1,0,0.0,12.920673076923078
KD Karthik,Batsman,T20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,5.0,0.0,1,0,0.0,6.361966008268259
KD Karthik,Batsman,Test,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,1,0,0.0,14.393939393939394
KD Karthik,Wicketkeeper,ODI,21.36842105263158,73.41772151898735,77.0,79.0,0.0,0.0,0.0,62.0,7.0,83.0,1624.0,2212.0,29.105263157894736,76.56066326152936,2,1,76.56066326152936,74.01574803149606
KD Karthik,Wicketkeeper,T20,14.91304347826087,144.11764705882354,60.0,55.0,0.0,0.0,0.0,29.0,8.0,49.0,686.0,476.0,10.347826086956522,66.6348394430236,2,1,66.6348394430236,85.90163934426229
KD Karthik,Wicketkeeper,Test,43.15,49.942129629629626,81.0,129.0,0.0,0.0,0.0,43.0,2.0,20.0,863.0,1728.0,86.4,69.86491769547325,0,2,69.86491769547325,37.878787878787875
KD Kesuma,Wicketkeeper,T20,16.444444444444443,111.9798234552333,54.0,117.0,0.0,0.0,0.0,21.0,1.0,57.0,888.0,793.0,14.685185185185185,50.514034841903694,2,1,50.514034841903694,64.26229508196721
KD Mehta,Bowler,T20,1.0,50.0,1.0,1.0,4.0,5.875,14.5,1.0,0.0,2.0,1.0,2.0,2.0,41.675,1,0,41.675,36.15934627170582
KD Mills,Batsman,ODI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0.0,12.920673076923078
KD Mills,Bowler,ODI,12.097222222222221,90.1656314699793,31.0,54.0,191.0,4.845000000000001,20.822999999999997,28.0,0.0,130.0,871.0,966.0,13.416666666666666,414.97119999999995,2,1,414.97119999999995,98.66108786610879
KD Mills,Bowler,T20,7.2105263157894735,111.3821138211382,10.0,33.0,43.0,8.188809523809525,14.599285714285713,6.0,0.0,42.0,137.0,123.0,6.473684210526316,112.67399999999999,2,1,112.67399999999999,89.78549540347294
KD Mills,Bowler,Test,17.5,39.84819734345351,80.0,65.0,34.0,3.1553846153846155,39.37769230769231,3.0,0.0,13.0,210.0,527.0,43.916666666666664,94.90723076923078,2,1,94.90723076923078,69.6923076923077
KD Petersen,Batsman,Test,50.285714285714285,47.66418415707515,129.0,154.0,0.0,0.0,0.0,20.0,0.0,16.0,704.0,1477.0,105.5,62.05450688332205,0,2,62.05450688332205,64.5021645021645
KD Shah,Batsman,T20,15.906976744186046,106.70826833073323,50.0,79.0,15.0,5.196808510638298,3.4468085106382977,14.0,0.0,47.0,684.0,641.0,14.906976744186046,37.6560292179129,2,1,37.6560292179129,69.08589802480478
KD Shah,Bowler,ODI,16.0,59.893048128342244,69.0,34.0,7.0,1.7614285714285713,2.2142857142857144,0.0,0.0,7.0,112.0,187.0,26.714285714285715,67.38714285714286,2,1,67.38714285714286,60.0
KDA Lukies,Bowler,T20,8.76923076923077,106.54205607476635,50.0,43.0,36.0,5.349999999999999,9.128333333333332,5.0,0.0,24.0,114.0,107.0,8.23076923076923,110.473,2,1,110.473,89.47906026557712
KDACK Gunarathne,Batsman,T20,1.3333333333333333,22.22222222222222,4.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,18.0,6.0,5.112592592592592,1,0,5.112592592592592,15.434083601286176
KDC Clarke,Batsman,Test,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0.0,14.393939393939394
KDC Clarke,Bowler,ODI,17.5,159.0909090909091,35.0,24.0,7.0,6.766666666666667,36.556666666666665,2.0,0.0,3.0,35.0,22.0,11.0,31.766000000000005,2,1,31.766000000000005,9.037656903765692
KDC Clarke,Bowler,T20,0.0,0.0,0.0,0.0,1.0,10.0,40.0,0.0,0.0,1.0,0.0,1.0,1.0,8.0,1,0,8.0,1.0214504596527068
KDK Vithanage,Batsman,ODI,12.5,83.33333333333334,48.0,27.0,0.0,2.8333333333333335,0.0,2.0,0.0,6.0,75.0,90.0,15.0,27.862222222222226,2,1,27.862222222222226,45.55288461538461
KDK Vithanage,Batsman,T20,13.333333333333334,117.64705882352942,40.0,38.0,0.0,0.0,0.0,2.0,0.0,4.0,40.0,34.0,11.333333333333334,34.23006535947712,2,1,34.23006535947712,61.87413872301332
KDK Vithanage,Bowler,Test,37.0,76.44628099173553,141.0,103.0,1.0,2.478,7.3,10.0,0.0,10.0,370.0,484.0,48.4,50.18600000000001,0,2,50.18600000000001,36.92307692307693
KED Carroll,Batsman,ODI,9.333333333333334,70.0,28.0,21.0,0.0,2.6666666666666665,0.0,1.0,0.0,3.0,28.0,40.0,13.333333333333334,21.528888888888886,1,0,21.528888888888886,38.82211538461539
KF Bakiweyem,Batsman,T20,5.5,47.82608695652174,11.0,11.0,0.0,0.0,0.0,1.0,0.0,2.0,11.0,23.0,11.5,13.251014492753626,1,0,13.251014492753626,26.87184198438218
KH Abe,Batsman,T20,12.380952380952381,120.93023255813952,22.0,80.0,0.0,0.0,0.0,4.0,0.0,21.0,260.0,215.0,10.238095238095237,35.50234034699151,2,1,35.50234034699151,64.67615985300873
KH Butt,Batsman,ODI,4.0,28.57142857142857,8.0,4.0,0.0,0.0,0.0,1.0,0.0,2.0,8.0,28.0,14.0,8.335238095238097,1,0,8.335238095238097,29.086538461538463
KH Pandya,Bowler,ODI,32.5,101.5625,130.0,58.0,2.0,6.473999999999999,17.0,1.0,0.0,5.0,130.0,128.0,32.0,34.378,2,1,34.378,11.96652719665272
KH Pandya,Bowler,T20,12.4,130.5263157894737,22.0,26.0,15.0,8.06578947368421,8.464736842105262,7.0,0.0,19.0,124.0,95.0,9.5,60.723789473684214,2,1,60.723789473684214,65.93462717058223
KH Prajapati,Batsman,ODI,28.457142857142856,74.88721804511277,90.0,103.0,0.0,0.08571428571428572,0.0,18.0,0.0,35.0,996.0,1330.0,38.0,45.51929824561403,2,1,45.51929824561403,74.39903846153845
